path,class,label
prepared_liveness_data\raw\spoof\kaggle_10_frame340.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_0_frame265.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_62_frame95.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_26_frame25.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_17_frame325.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_56_frame65.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_39_frame290.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_27_frame130.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_23_frame210.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_62_frame310.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_34_frame15.jpg,real,1
prepared_liveness_data\raw\real\kaggle_70_frame390.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_34_frame235.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_58_frame250.jpg,real,1
prepared_liveness_data\raw\real\kaggle_34_frame295.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_11_frame15.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_64_frame150.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_70_frame130.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_5_frame165.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_48_frame120.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_25_frame220.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_11_frame320.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_66_frame60.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_57_frame60.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_36_frame150.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_34_frame10.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_77_frame85.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_16_frame120.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_65_frame395.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_47_frame110.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_17_frame65.jpg,real,1
prepared_liveness_data\raw\real\kaggle_51_frame175.jpg,real,1
prepared_liveness_data\raw\real\kaggle_40_frame140.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_31_frame115.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_49_frame175.jpg,real,1
prepared_liveness_data\raw\real\kaggle_66_frame130.jpg,real,1
prepared_liveness_data\raw\real\kaggle_27_frame135.jpg,real,1
prepared_liveness_data\raw\real\kaggle_49_frame230.jpg,real,1
prepared_liveness_data\raw\real\kaggle_11_frame110.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_68_frame65.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_6_frame130.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_12_frame60.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_47_frame400.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_68_frame275.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_59_frame185.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_28_frame85.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_47_frame505.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_58_frame340.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_37_frame50.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_59_frame285.jpg,real,1
prepared_liveness_data\raw\real\kaggle_7_frame240.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_52_frame200.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_75_frame530.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_54_frame205.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_21_frame395.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_62_frame390.jpg,real,1
prepared_liveness_data\raw\real\kaggle_37_frame285.jpg,real,1
prepared_liveness_data\raw\real\kaggle_61_frame225.jpg,real,1
prepared_liveness_data\raw\real\kaggle_70_frame170.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_71_frame95.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_66_frame200.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_47_frame400.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_5_frame425.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_10_frame65.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_4_frame95.jpg,real,1
prepared_liveness_data\raw\real\kaggle_25_frame300.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_60_frame205.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_35_frame310.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_52_frame275.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_6_frame45.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_3_frame165.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_23_frame335.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_66_frame70.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_21_frame415.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_30_frame125.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_66_frame25.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_11_frame190.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_47_frame0.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_36_frame140.jpg,real,1
prepared_liveness_data\raw\real\kaggle_15_frame85.jpg,real,1
prepared_liveness_data\raw\real\kaggle_14_frame60.jpg,real,1
prepared_liveness_data\raw\real\kaggle_76_frame240.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_76_frame130.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_58_frame210.jpg,real,1
prepared_liveness_data\raw\real\kaggle_59_frame40.jpg,real,1
prepared_liveness_data\raw\real\kaggle_30_frame185.jpg,real,1
prepared_liveness_data\raw\real\kaggle_10_frame300.jpg,real,1
prepared_liveness_data\raw\real\kaggle_9_frame45.jpg,real,1
prepared_liveness_data\raw\real\kaggle_70_frame30.jpg,real,1
prepared_liveness_data\raw\real\kaggle_48_frame220.jpg,real,1
prepared_liveness_data\raw\real\kaggle_43_frame165.jpg,real,1
prepared_liveness_data\raw\real\kaggle_68_frame305.jpg,real,1
prepared_liveness_data\raw\real\kaggle_41_frame130.jpg,real,1
prepared_liveness_data\raw\real\kaggle_77_frame95.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_71_frame110.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_20_frame85.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_18_frame70.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_72_frame165.jpg,real,1
prepared_liveness_data\raw\real\kaggle_59_frame465.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_45_frame0.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_21_frame155.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_65_frame185.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_8_frame195.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_34_frame230.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_33_frame165.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_45_frame35.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_70_frame70.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_78_frame125.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_36_frame240.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_75_frame160.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_52_frame155.jpg,real,1
prepared_liveness_data\raw\real\kaggle_7_frame145.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_78_frame260.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_75_frame375.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_25_frame285.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_70_frame30.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_2_frame380.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_9_frame80.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_72_frame180.jpg,real,1
prepared_liveness_data\raw\real\kaggle_14_frame115.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_70_frame390.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_48_frame320.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_40_frame205.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_4_frame170.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_0_frame380.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_79_frame30.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_16_frame60.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_48_frame160.jpg,real,1
prepared_liveness_data\raw\real\kaggle_65_frame65.jpg,real,1
prepared_liveness_data\raw\real\kaggle_21_frame350.jpg,real,1
prepared_liveness_data\raw\real\kaggle_53_frame70.jpg,real,1
prepared_liveness_data\raw\real\kaggle_75_frame50.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_12_frame135.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_59_frame125.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_23_frame395.jpg,real,1
prepared_liveness_data\raw\real\kaggle_49_frame80.jpg,real,1
prepared_liveness_data\raw\real\kaggle_33_frame115.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_21_frame425.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_31_frame65.jpg,real,1
prepared_liveness_data\raw\real\kaggle_50_frame110.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_10_frame135.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_51_frame235.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_75_frame20.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_9_frame180.jpg,real,1
prepared_liveness_data\raw\real\kaggle_63_frame15.jpg,real,1
prepared_liveness_data\raw\real\kaggle_1_frame150.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_55_frame210.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_8_frame105.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_74_frame90.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_48_frame205.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_6_frame85.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_69_frame305.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_58_frame260.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_32_frame205.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_55_frame5.jpg,real,1
prepared_liveness_data\raw\real\kaggle_27_frame95.jpg,real,1
prepared_liveness_data\raw\real\kaggle_63_frame140.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_54_frame80.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_28_frame315.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_52_frame225.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_58_frame180.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_9_frame270.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_21_frame450.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_75_frame250.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_77_frame30.jpg,real,1
prepared_liveness_data\raw\real\kaggle_7_frame160.jpg,real,1
prepared_liveness_data\raw\real\kaggle_28_frame225.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_5_frame405.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_13_frame10.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_32_frame100.jpg,real,1
prepared_liveness_data\raw\real\kaggle_16_frame70.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_64_frame355.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_76_frame240.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_36_frame75.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_10_frame240.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_21_frame305.jpg,real,1
prepared_liveness_data\raw\real\kaggle_59_frame470.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_51_frame185.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_71_frame15.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_1_frame25.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_64_frame70.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_16_frame45.jpg,real,1
prepared_liveness_data\raw\real\kaggle_70_frame10.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_19_frame175.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_66_frame140.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_16_frame255.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_23_frame340.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_27_frame175.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_79_frame25.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_5_frame105.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_19_frame5.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_35_frame45.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_52_frame140.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_52_frame225.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_53_frame280.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_64_frame210.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_61_frame525.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_26_frame40.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_75_frame310.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_72_frame150.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_26_frame10.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_2_frame310.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_52_frame275.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_48_frame300.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_5_frame400.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_75_frame195.jpg,real,1
prepared_liveness_data\raw\real\kaggle_65_frame290.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_74_frame305.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_17_frame295.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_73_frame215.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_47_frame365.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_67_frame200.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_47_frame220.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_11_frame105.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_23_frame235.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_52_frame245.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_63_frame180.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_51_frame300.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_72_frame105.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_74_frame140.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_57_frame125.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_72_frame335.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_57_frame275.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_5_frame240.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_52_frame5.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_75_frame460.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_37_frame100.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_11_frame90.jpg,real,1
prepared_liveness_data\raw\real\kaggle_20_frame115.jpg,real,1
prepared_liveness_data\raw\real\kaggle_55_frame145.jpg,real,1
prepared_liveness_data\raw\real\kaggle_59_frame160.jpg,real,1
prepared_liveness_data\raw\real\kaggle_25_frame180.jpg,real,1
prepared_liveness_data\raw\real\kaggle_48_frame0.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_46_frame200.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_78_frame255.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_0_frame170.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_36_frame65.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_58_frame245.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_68_frame330.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_8_frame50.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_21_frame215.jpg,real,1
prepared_liveness_data\raw\real\kaggle_60_frame70.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_47_frame5.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_26_frame125.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_42_frame55.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_52_frame60.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_47_frame260.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_12_frame50.jpg,real,1
prepared_liveness_data\raw\real\kaggle_12_frame490.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_72_frame310.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_53_frame240.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_61_frame485.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_44_frame270.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_62_frame235.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_76_frame45.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_24_frame65.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_60_frame65.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_63_frame160.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_41_frame45.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_14_frame300.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_11_frame175.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_7_frame125.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_67_frame260.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_59_frame470.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_44_frame60.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_70_frame370.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_17_frame235.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_0_frame485.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_33_frame60.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_37_frame260.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_59_frame210.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_43_frame120.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_13_frame215.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_73_frame215.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_6_frame215.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_41_frame225.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_10_frame230.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_78_frame250.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_11_frame635.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_52_frame320.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_20_frame90.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_46_frame5.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_43_frame140.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_3_frame10.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_50_frame50.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_63_frame65.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_64_frame95.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_61_frame95.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_33_frame15.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_31_frame155.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_74_frame445.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_12_frame220.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_76_frame110.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_61_frame100.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_19_frame355.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_59_frame390.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_36_frame155.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_41_frame160.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_58_frame85.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_14_frame150.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_75_frame230.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_40_frame95.jpg,real,1
prepared_liveness_data\raw\real\kaggle_50_frame70.jpg,real,1
prepared_liveness_data\raw\real\kaggle_78_frame170.jpg,real,1
prepared_liveness_data\raw\real\kaggle_18_frame155.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_39_frame45.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_60_frame270.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_8_frame235.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_45_frame160.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_69_frame315.jpg,real,1
prepared_liveness_data\raw\real\kaggle_6_frame95.jpg,real,1
prepared_liveness_data\raw\real\kaggle_72_frame150.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_18_frame325.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_36_frame205.jpg,real,1
prepared_liveness_data\raw\real\kaggle_5_frame95.jpg,real,1
prepared_liveness_data\raw\real\kaggle_75_frame390.jpg,real,1
prepared_liveness_data\raw\real\kaggle_61_frame540.jpg,real,1
prepared_liveness_data\raw\real\kaggle_49_frame240.jpg,real,1
prepared_liveness_data\raw\real\kaggle_41_frame145.jpg,real,1
prepared_liveness_data\raw\real\kaggle_50_frame60.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_14_frame260.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_19_frame190.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_58_frame45.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_27_frame40.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_21_frame40.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_68_frame215.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_11_frame690.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_39_frame205.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_54_frame125.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_18_frame490.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_61_frame470.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_18_frame120.jpg,spoof,0
